dataset,image_id,model,generated_caption,reference_captions,question,answers
flickr30k,2124926718,blip1,there are many people standing in a room together at a party,"['A group of young men and women stand in front of the stage at a concert .', 'A crowd of suburban youth wait for a performance to begin .', 'A large group of people populate a dimly lit room .', 'Many people are gathered in a crowded building .', 'An audience made up of teenagers .']",,
flickr30k,261737543,blip1,there is a man that is jumping in the air with a skateboard,"['A kid is jumping off the side of a mountain just outside a city .', 'A man jumps off a cliff with a city view below .', 'A man jumping on a hill overlooking a town .', 'A person jumping off of a high rock .', 'A man leaping from a rocky hill .']",,
flickr30k,3000017878,blip1,there are two men that are standing on a stage with guitars,"['Five men in jeans play in a band on a stage with a brightly colored backdrop .', 'A band plays on stage in front of a colorful backdrop .', 'A five member band is performing live music .', 'A band playing on a colorful stage .', 'This band is playing on a stage .']",,
flickr30k,2289068031,blip1,there is a man that is jumping a dirt bike in the air,"['A person is jumping a motorcycle over a pole while cameramen film .', 'A professional dirt biker doing stunts while being videotaped', 'Man on a motorcycle performing a trick high in the air .', 'A motocross rider rides in the air over a bar .', 'A motorbike jumping a pole .']",,
flickr30k,336187979,blip1,there is a woman sitting on the floor with a baby and a cat,"['A little girl yelling with people sitting on the floor behind and a cat walking through .', 'A baby girl is yelling with two adults and a cat in the background .', 'A kid shouts while two women converse with each other .', 'A young child is shouting with people around him .', 'Two women talk as a toddler yawns .']",,
flickr30k,1371076688,blip1,there is a person that is jumping in the air on the beach,"['A young child is jumping in the air in front of a large body of water as the sun sets .', 'A child , backlit by the sun , jumping in the air , with the ocean in the background .', 'In this photo , it looks like a little boy is jumping into something .', 'Boy jumping at sunset with the beach behind him .', 'A silhouette of a kid playing on a beach .']",,
flickr30k,424047148,blip1,there is a woman that is sitting on a box with a cell phone,"['A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror .', 'Next to a green field , young blond woman sitting outside on a gray trunk applying makeup to her face .', 'A young blond-haired woman wearing blue jeans and black sweater , applying facial makeup .', 'A young woman sitting on a large tool chest paints her face silver .', 'woman sitting on a toolbox applying a white substance to her face .']",,
flickr30k,3655862352,blip1,there are two young girls skating on an ice rink,"['Two sweet young girls on ice skates , hands up and holding on to each other get ready to begin their performance on the ice .', 'A girl with short black hair and a girl with long blond-hair pose while ice skating .', 'Two children are posing with their arms up on an ice rink .', 'Two young girls waving while on an ice skating rink .', 'Two young girls have fun in an ice skating rink .']",,
flickr30k,4335121319,blip1,there is a man that is standing in the snow with a snow shovel,"['A man standing wearing a brown jacket and he shoveling the snow away from the walking path', 'A man standing on the sidewalk by a fence in the snow while smiling and holding a shovel .', 'a man bundled up is shoveling snow and posing for a picture .', 'A man with a yellow snow shovel stands on the sidewalk .', 'A man poses as he s shoveling snow off of a sidewalk .']",,
flickr30k,252846811,blip1,there is a dog that is playing with another dog in the grass,"['Two tan colored dogs are roughhousing outdoors .', 'Two tan dogs play on the grass near the wall .', 'Two brown dogs play rough on green grass .', 'Two yellow dogs play-fighting .', 'Two dogs play']",,
flickr30k,3410629379,blip1,there is a man riding a motorcycle with a cart on the back of it,"['Man driving a moped with a side care with a jeepney in the background .', 'A young man drives a motorcycle taxi through the streets .', 'A guy is driving a three wheeled motorcycle .', 'A road scene with a van and a man driving .', 'A bike taxi rides down the road .']",,
flickr30k,3467376543,blip1,there are many people that are standing around with torches in the street,"['A street performer is using a hula hoop surrounded by fire and performing on the street .', 'People sit around a street performer playing with fire .', 'A crowd is watching a group of fire dancers perform .', 'A group of people watch someone play with fire .', 'Two people are doing tricks with fire .']",,
flickr30k,3611039179,blip1,there is a boy that is standing in the water with a frisbee,"['A little boy is smiling and wet , running through shallow water , wearing a blue shirt and dark shorts that have designs on them .', 'A young boy wearing a navy blue Transformers shirt and blue shorts exits the water with a smile and arms raised .', 'A young boy in a blue transformer shirt walking in shallow water with a pleased look on his face .', 'Little boy about 5 or 6 years old wearing dark blue , dripping wet in either a lake or river .', 'A smiling young boy in a blue t-shirt plays in the water .']",,
flickr30k,399054696,blip1,there are three people in a canoe on the water,"['Three African children wave as they float by on their man made boat .', 'Three men are enjoying a ride down the river in a canoe .', '3 people on plain boats smiling towards the camera .', 'Three boys say hello as they navigate the waters .', 'Three men in a fishing boat on a river in Africa .']",,
flickr30k,4537351220,blip1,cars parked on the side of the street at night,"['A woman wearing a light colored jacket walks down a street at night next to parked cars .', 'A dark city street containing one woman walking and many parked cars .', 'A person is walking around at nighttime in an isolated area .', 'A woman walks down a city street at night .', 'A woman walking around the city at night .']",,
flickr30k,4443309552,blip1,there are two police officers riding horses on a city street,"['Two people wearing reflective vests are riding horseback on a city street .', 'two mounted police officers make their way down the street .', 'Two police officers riding horses down the sidewalk .', 'Two mounted policemen walk down a street .', 'Two police are on patrol on two horses .']",,
flickr30k,2718376488,blip1,there are many cows walking down the street with people watching them,"['The bulls are coming down the street with people to the right of them and a building behind them .', 'A group of bulls are running down a street as people run and others watch .', 'Hundreds of people watch as people partake in the bull-run .', 'Cows and people running down street', 'The bulls are chasing the runners .']",,
flickr30k,327762135,blip1,there is a woman that is standing in front of a fruit stand,"['A woman in a black coat and a hat carrying flowers and other purchases around a market .', 'A woman in a black jacket has made her purchase and is leaving the store .', 'A woman with flowers looking at the produce section in a grocery .', 'A black-haired woman is shopping for groceries holding roses .', 'Girl wearing black shops in a supermarket .']",,
flickr30k,398166441,blip1,there is a man doing a trick on a skateboard in the middle of the street,"['A man , wearing a creme shirt and jeans , is doing a back flip in a plaza , while a group of people surrounding him watch .', 'Man in tan shirt and blue jeans doing a back flip with bare feet', 'A street performer attempting a back flip among a small crowd .', 'A crowd watches as a barefoot man does aerial tricks .', 'Man doing a flip over concrete in front of people .']",,
flickr30k,3332136681,blip1,there is a man cutting a ribbon with a pair of scissors,"['A man in an orange vest and hat is shoveling rocks while another man in a yellow and blue jacket looks on .', 'One construction worker in an orange vest shoveling rocks while another one in a blue vest watches .', 'A man with a yellow vest shovels rocks while another man watches .', ""The man , wearing a worker 's vest , is shoveling rocks ."", 'A man with an orange vest is shoveling rocks .']",,
flickr30k,2814321280,blip1,there is a woman wearing goggles and holding up a peace sign,"['A woman in a white shirt is wearing blue goggles while speaking to someone with her hands .', 'A brunette woman in a white suit with blue and orange goggles making hand gestures .', 'A woman in a white shirt and blue goggles is watching her hands .', 'A woman in a white shirt is wearing goggles .', 'Woman in a white shirt and blue goggles .']",,
flickr30k,205682549,blip1,there is a man that is standing on top of a mountain,"['A person in a red shirt is standing , with arms raised , at the top of a mountain .', 'A man feels on top of the world on top of a large rock formation .', 'A man stands at the top of a mountain with his hands in the air .', 'A man with his arms raised at the top of a mountain .', 'A hiker standing on a bluff high in the mountains .']",,
flickr30k,2053441349,blip1,there is a dog that is running through a field of flowers,"['A large brown dog is running through a field of flowers .', 'A tan dog walks through a field of colorful flowers .', 'The brown dog walks through the flowers .', 'A dog in a field of colorful flowers .', 'Dog runs through field of flowers']",,
flickr30k,2208662604,blip1,there is a man that is jumping in the air on a snowboard,"['A man wearing jeans and boots is jumping into the air with a white sandy hill below him , and a blue cloudless sky behind him .', 'A man in a long-sleeved gray shirt and jeans leaps from a sandy hillside .', 'A man in a gray shirt jumps over the top of a sand dune in the desert .', 'A man in a gray shirt and hiking boots jumps off a sandy hill .', 'The man in the gray shirt is jumping off of the sand dune .']",,
flickr30k,4482109273,blip1,there are two men walking down a dirt road with a dog,"['Two men walking along a dirt road with barely any trees in the distance .', 'Two men and a dog are walking down an old dirt road .', 'Two men and a dog are walking down a desolate road .', '2 man and a dog walking down a road next to fields', 'Two men and a dog are walking down a dirt road']",,
flickr30k,2109911919,blip1,there is a man with a backpack climbing up a snowy mountain,"['A person climbing up the side of a snowy mountain to fetch his or her ski poles .', 'A climber with a backpack accends a snow covered mountain .', 'A skier climbs up a snowy trail toward his poles .', 'Man climbing a steep snow-covered slope .', 'A person climbing up a snowy mountain .']",,
flickr30k,4295139148,blip1,there are many people standing around a table with a red table cloth,"['Individuals in formal dress have their backs turned and appear to be talking to each other .', 'A group of people in business attire talk at a conference .', 'People in suits standing by a table with a red tablecloth .', 'A group of people are standing around a table .', 'Several adults congregating at a conference .']",,
flickr30k,3249624518,blip1,there are two children that are hugging each other in the dirt,"['Two you children that appear to be from an indian descent pose for a picture and look happy doing so .', 'A young girl with dark hair and a red bow smiles while embracing a young dark-haired boy .', 'Siblings - the brothers always hate the pictures and the sisters always smile .', 'Two toddlers , a boy and a girl , hug and smile for the camera .', 'Sister hugging her brother .']",,
flickr30k,2363029863,blip1,there is a woman standing in a waiting room reading a book,"['A long-haired brunette in a black long-sleeved top , pants and a long blue scarf stands reading a magazine in a waiting room .', 'A yong woman peruses available magazines while in the waiting room decorated with Vincent Van Gogh \'s "" Sunflowers "" .', 'A woman with a blue scarf is reading a magazine in front of a painting of sunflowers .', 'A woman with shoulder length black hair is reading a magazine .', 'A woman is reading a magazine in a reception room .']",,
flickr30k,2705102979,blip1,there is a man hanging from the top of a red metal structure,"['a person in white shorts and shirt is doing a flip on the monkey bars .', 'Someone is trying to do a flip on the swing set in the park .', 'A boy is doing a skin-the-cat on some playground equipment .', 'A person plays on monkey bars while others watch .', 'Boys playing in the playground of a park .']",,
flickr30k,3712742641,blip1,there is a black and white dog that is swimming in the water,"['A black and white dog is swimming in a large green lake .', 'The black and white dog is swimming in the river .', 'A black and white dog is swimming in a lake .', 'A dog treads through dark green water .', 'A dog swimming in a pond .']",,
flickr30k,3270691950,blip1,there is a man that is jumping into the water with a frisbee,"['A man dives into the water surrounded by rocks and pine trees .', 'A man is diving into water near a shore .', 'The man is diving into the water .', 'A young man dives into water .', 'A man dives into a lake .']",,
flickr30k,2967630001,blip1,there is a dog that is standing in the water at the beach,"['The white dog is walking through the water of the incoming tide at the beach .', 'A dog walks on the shore of a clear blue ocean .', 'A dog walks along a beach with breaking waves .', 'A dog walking through the water at the ocean .', 'A dog playing in the ocean on the beach .']",,
flickr30k,3874351446,blip1,there is a group of people that are standing outside of a building,"['A small group of people listen to a man in a blue shirt in front of a natural stone two-story structure with five steps leading to a white door on the lower level .', 'A short-haired man wearing a blue shirt talks to a group of people outside of the pueblo house that has a white door and a balcony .', 'A man in a blue shirt is speaking to a group of people in front of a building .', 'A group of people are standing in front of a building that has a white door .', 'Tour guide telling people about a house .']",,
flickr30k,4569687236,blip1,there are three people riding on a motorbike in the water,"['Three dark-skinned children are riding a floating bike with giant wheels through the water .', 'Three individuals are riding a contraption with three wheels in the water .', 'Three men having a good time while using the famous water bike .', 'These people are riding a large boat type vehicle .', 'Three dark kids on a water tricycle .']",,
flickr30k,3406930103,blip1,there is a dog that is standing in the snow with a frisbee,"['There is a medium sized tan colored dog out in the snow .', 'A golden dog looks alert as he stands in snow .', 'A dog walks through the snow .', 'A yellow dog in the snow .', 'A dog in the snow']",,
flickr30k,2884400562,blip1,there is a man that is standing in front of a building,"['A man with a heavy-metal hairstyle wearing a studded leather jacket and tight lace-up pants stands in front of a brick wall .', 'A man with a lot of jewelry and punk rock clothes poses against a brick wall .', 'A man with long blond-hair and a lot of jewelry stands by a wall .', 'A man dressed like a rockstar poses in front of a brick wall .', 'an older man with long blond-hair wearing a rocker outfit']",,
flickr30k,3351596152,blip1,there is a man on a skateboard doing a trick on a ramp,"['The skateboarder in the white shirt balances on the ledge as the others look on in the background .', 'A skateboarder is balancing on a wall while a group of other boys watch .', 'The boy is performing a trick on a skateboard .', 'A skateboarder on a ramp , doing a trick .', 'A boy doing a skateboard trick']",,
flickr30k,2740762106,blip1,there are many people that are standing in front of a mountain,"['A few people standing outside of a mountain with robes on glaring towards the mountain and initiating in some sort of ritual .', 'A group of asian boys standing in front of a large mountain with there backs towards the camera .', 'Several young people looking over a scenic point in a mountainous region .', 'Asian people standing on a road beside a snowy mountain .', 'A group of people getting ready for climbing a mountain .']",,
flickr30k,3386517499,blip1,there is a man sitting in front of a pile of nuts,"['One male is sitting in a marketplace looking aimlessly forward amidst the colorful solid and printed fabrics in the background with a pile of grain in front of him .', 'An Indian guy is sitting on the side of a street selling some sort of bean .', 'Male with a white shirt and a brown jacket sitting next to a pile of beans .', 'A man sells food on the street .', 'A man sells food in a market .']",,
flickr30k,2623146491,blip1,there is a woman that is standing at a counter in a store,"['A man in the store has purchased something and the cashier is handing him his bag .', 'A man in black is purchasing something at the register in a store .', 'a tattooed man is making a purchase in a music store .', 'A man is standing in the checkout line at a store .', 'Man standing at a check-out counter .']",,
flickr30k,1809926566,blip1,there is a group of children sitting on the floor in a circle,"['A group of young girls on sitting on the wooden floor in a large room .', 'Several young girls are sitting on the ground in a dance studio', 'a group of children sitting on the floor at a dance class .', 'A group of girls is sitting in the dance studio .', 'A group of young girls in a dance studio .']",,
flickr30k,4254863635,blip1,there is a man that is working on a machine in the street,"['A construction worker takes a moment to wipe his face while working in the hot sun outdoors .', 'A construction worker wearing a red hat manning large scale equipment at a job site .', 'A construction working wearing a hard hat wiping the sweat from his face .', 'A construction worker in a red hard hat looking at a machine .', 'A construction worker pauses to wipe sweat from his brow .']",,
flickr30k,4147681861,blip1,there is a man that is sitting on the roof of a building,"['A man in black is cleaning the roof of a building with a jet of water .', 'A man squatted on a rooftop cleans the rain gutters with a hose .', 'A man is standing on a metal roof spraying red water hose .', 'Man on the roof of a building spraying off the roof .', 'A man in all black hosing of the roof of a building .']",,
flickr30k,3945002182,blip1,several people standing around a table with laptops in a library,"['two young women in a library wear backpacks while talking to a woman at a booth for RefWorkss cOS .', '2 people with backpacks are at a table with a woman with a beige blazer sitting behind it .', 'Two girls wearing backpacks stand in front of a table with a woman wearing a suit .', 'Two girls with backpacks on standing at a counter with a woman sitting at a desk .', 'Two women standing at a table at a job fair .']",,
flickr30k,2085557551,blip1,there is a woman holding a knife and a spatula in her hand,"['a girl in a tan shirt holding up a fork and knife in one hand and a pot in the other', 'A boy is pulling a wild face whilst waving cooking implements in his hands .', 'A person with cooking utilities poses menacingly in a dark environment .', 'A boy holding kitchen utensils and making a threatening face', 'A woman with a knife and fork grimmaces .']",,
flickr30k,3017938268,blip1,there are two people walking down the sidewalk holding hands,"['A woman carrying a bag over her shoulder holds hands with a person wearing loose jeans while walking along side a row of trees towards a red sign .', 'Two people wearing black coats walk down the street , while holding hands .', 'Two people are walking down the street holding hands in the fall .', 'A couple , holding hands , walking past a parking lot .', 'Two people with hoods up are holding hands .']",,
flickr30k,2923386532,blip1,there are two people dressed in costumes walking down the street,"['Two odd statue like costumes are being worn in a street , they are surrounded by others at what appears to be a festival .', 'Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway .', 'Two people wearing odd alien-like costumes , one blue and one purple , are standing in a road .', '2 people in blue and purple costumes are looking at each other with a hill in the background .', 'Two people dressed as aliens encounter each other on a street .']",,
flickr30k,2331539071,blip1,there are two men in the drivers seat of a truck,"['A young man in a hard hat and safety vest sitting in a pickup while another man holds on in the passenger seat .', 'Two construction workers in a truck as the one in the helmet is about to turn the ignition .', 'The two workers enjoy a moment of levity while in the truck .', 'Two construction workers in a truck having a conversation .', 'Two men wearing bright yellow vests sit in a vehicle .']",,
flickr30k,3097981044,blip1,they are sitting on a bench looking at their cell phones,"['A man wearing a leopard print jacket sits behind a table covered with books and papers looks at a man wearing a black shirt with white print while the man speaks to him , three women in the room also listen to the conversation .', 'Five people sitting in a room with posters of people working and plants on the walls .', 'People sitting at a table filed with paperwork , having a discussion .', 'A caucasian woman is sitting around a table with African men .', 'Several people sit at a desk , covered in papers']",,
flickr30k,423006709,blip1,there is a crowd of people sitting in a theater watching a show,"['A group of people are sitting in a lecture hall .', 'A group of people are sitting in an auditorium .', 'There is an audience of mature people .', 'An audience sitting in an auditorium .', 'People are busy listening something .']",,
flickr30k,1287920676,blip1,there are two dogs that are pulling a sled down the street,"['A white dog with red straps on it is looking back .', 'A white dog and a brown dog attached by harnesses .', 'The dogs are joined together with a red harness .', 'The dog has red straps in its back .', 'A snow dog in a red harness .']",,
flickr30k,2506113060,blip1,there is a woman and a child that are sitting on a tire,"['A woman stoops next to a small boy in a sunhat on a playground structure .', 'The Mother and her child loves to play at the park .', 'A woman is watching a child while he sits on tires .', 'A woman and a child play on a tire staircase', 'A toddler in a denim hats plays in a tire .']",,
flickr30k,3474958471,blip1,there is a snowboarder that is flying through the air in the snow,"['A snowboarder is in midair above a snow-covered ridge beneath a blue sky .', 'A person wearing beige snow clothes is flying in the air on a snowboard .', 'A snowboarder is in the air above a ramp of snow .', 'A snowboarder does a trick on a half pipe .', 'A snowboarder in the air above snow .']",,
flickr30k,244870123,blip1,there are two dogs that are playing with each other on the deck,"['Two large black dogs with red studded collars pulling on ends of a white rag on porch', 'Two dogs are tugging at a piece of white material .', 'Two dogs fight over a piece of cloth .', 'Two dogs with a rag in their mouths', 'Two dogs tug on a towel .']",,
flickr30k,2631576413,blip1,there are two cows that are standing in the grass together,"['A calf standing behind a bull in a mountainous region , surrounded by people .', 'Two brown cows in a scenic green valley with a group of people behind them .', '2 cows in a field with a lake and some people in the background .', 'Two cows graze in a field with a lake in the background .', 'A cow farm at the base of a mountain near a lake .']",,
flickr30k,421730441,blip1,there is a man that is standing in front of a building,"['a man in a black hat standing in front of a brick wall and a sign', 'Man wearing black shirt standing in front of a red brick wall .', 'The man in the black hat has his back to a theater sign .', 'A man in a knit cap stands next to a brick wall .', 'A man standing in front of a brick building .']",,
flickr30k,4367617317,blip1,there is a man standing in front of a room full of people,"['A conference room with many couples sitting together , with a white male wearing a gray Abercrombie long-sleeved shirt sitting with an Asian female with her hair in a ponytail .', 'Several couples sit on hotel ballroom style conference chairs and watch something outside the frame of the picture .', 'A group of people sit in chairs while listening to a speaker .', 'A man places his arm around his girlfriend at a conference .', 'A group of people sitting in chairs watching something .']",,
flickr30k,2594858432,blip1,there are two men in orange vests standing on a bridge,"['Two men in bright orange service uniforms lean on a railing of an overpass .', 'two workers look over a street , wearing orange vests written on in Hebrew .', 'Two men in orange jackets leaning on a railing viewing traffic .', 'Two men leaning on a railing wearing orange vest .', 'Two men with orange vest leaning over a railing .']",,
flickr30k,4422648873,blip1,there is a woman that is walking down the street in front of a building,"['A person in a long , tan trench coat walks along the sidewalk in front of a stone building .', 'A young woman in a trench coat carries a plastic bag down the sidewalk .', 'A person with a white coat is walking outside a stone building .', 'A solitary pedestrian walks through the downtown area .', 'A woman walking down the street on the sidewalk .']",,
flickr30k,2192411521,blip1,there is a man riding a bike talking on a cell phone,"['A bearded man wearing a bandanna is pointing his finger whilst riding a bicycle .', 'Man in blue shirt and black cap riding bike down street flashing peace sign', 'A man holds an object with his hand while riding his bike down the street .', 'A man with long hair riding a bicycle gives the peace sign .', 'A man bicycles down the street and points his finger']",,
flickr30k,3781571333,blip1,there is a little girl that is standing on a wooden ladder,"['A young girl dressed for cool weather in a cap and long-sleeved sweater , about to climb a log ladder to a playground platform .', 'Young girl in white cap and scarf with striped top and lavender pants is playing by wooden playground equipment rungs .', 'A young girl with purple pants , a striped jacket , and a white hat is climbing up a ladder made of logs .', 'A young girl wearing a hat and scarf is climbing up a wooden play set .', 'A little girl wearing a hat and scarf playing on a wooden playground .']",,
flickr30k,2694890967,blip1,there is a woman that is sitting in the grass with an umbrella,"['A group of young adult women in bikinis sit in a field of wild grass and flowers , some under a striped umbrella .', 'a group of people are sitting under a sunshade in a grassy woodland clearing .', 'A group of people are laying in the grass under an umbrella .', 'A group of young woman sunbathing is meadow .', 'A group of picnickers sit under an umbrella .']",,
flickr30k,3594566537,blip1,there is a man that is on a surfboard in the water,"['The man threw his paddle in the air and fell out of the boat and into the water .', 'The man falls into the water while his paddle flies and his kayak tips .', 'Man kayaking losing his paddle and falling out of the boat .', 'A man is falling out of his kayak as his paddles go flying .', 'a man falls out of his kayak .']",,
flickr30k,157910841,blip1,there is a man standing next to a grill with food on it,"['A man in a blue and white t-shirt is grilling outdoors .', 'A man gives the thumbs up as he grills chicken .', 'A man in a blue shirt barbecues meat outside .', 'A man is grilling out in his backyard .', 'A man stands at a barbecues .']",,
flickr30k,2175980524,blip1,there is a young boy standing in a stream in the woods,"['Little boy in his bathing suit tentatively preparing to step in the rocky-lined stream .', 'A smiling boy wearing only red shorts stands on a rock in the middle of a stream .', 'A boy who is next to a river smiles tentatively at the camera .', 'The little boy dips his toes into the cold mountain river .', 'A little boy playing in shallow water on a nice day .']",,
flickr30k,2232718966,blip1,there is a woman that is standing in the doorway of a building,"['A woman in purple leggings and a black jack is standing in front of a building in a crowded city smoking .', 'A person on the phone in purple leggings , leaning on a building on a street walkway .', 'A woman in purple tights is talking on the phone .', 'Several individuals walking next to a building .', 'A woman is talking on her cellphone outside .']",,
flickr30k,2345984157,blip1,there is a dog that is standing in the water with its mouth open,"['A brown dog shakes off water after exiting a natural pond .', 'A dog shakes off after getting out of the water .', 'A gray dog is shaking water from its body .', 'A brown dog shakes himself dry .', 'A brown dog shaking off water .']",,
flickr30k,3785698218,blip1,there is a woman that is standing in front of a crowd of people,"['A crowd stands behind a smiling blond woman in a striped shirt , whose sunglasses are perched on her head .', 'A woman wearing a red striped shirt stops for a picture in a crowd .', 'A lady in red pinstripes is surrounded by people taking pictures .', 'A lady in a red and white striped top is smiling at the camera .', 'A blond woman wearing sunglasses on the top of her head .']",,
flickr30k,1834548648,blip1,there is a little girl sitting on a bench in front of a fire,"['A little girl with blond-hair and blue eyes is wearing a sweater while she sits next to a warm fire .', 'A young girl dressed in white with a pink scarf smiles as she poses next to a fire in a chimney .', 'A little girl in a white sweater and hat smiles beside an outdoor fireplace .', 'A little girl leans on a bench besides a wood-burning stove .', 'A young girl smiles next to an outdoor fireplace .']",,
flickr30k,1107246521,blip1,there is a dog that is jumping up to catch a frisbee,"['A black dog playing fetch with a ball of rope .', 'A large black dog is playing in a grassy yard .', 'A black dog running after his rope toy .', 'a black dog jumping to catch a rope toy', 'A black dog pounces to get a rope toy .']",,
flickr30k,3008686231,blip1,there is a man in an orange vest holding a bird in his hand,"['A young man in an orange vest holding a shotgun displays a dead bird that he shot .', 'A man in a orange safety vest holding up an animal he shot .', 'A man in a hunting vest holding a dead bird and a shotgun .', 'A man in an orange vest with a gun holding up his kill .', 'A man wearing an orange safety vest is holding a rifle .']",,
flickr30k,1689991150,blip1,there is a dog that is standing in the tall grass,"['A woman in red is standing in the background , watching a golden dog race through a field of tall grass .', 'A dog is running through high grass with a woman wearing red in the background .', 'A dog is running through a field away from a person .', 'A woman watches a dog jumping through a field .', 'A man watches a dog bound through a field .']",,
flickr30k,284441196,blip1,there is a brown and white dog running in a field of grass,"['The white and brown dog is running through the grass .', 'A brown and white dog runs through the green grass .', 'A brown and white dog runs across the grass .', 'A dog runs around in a field .', 'A dog running on the grass .']",,
flickr30k,2023525113,blip1,there is a young girl holding a plastic object in her hands,"['A girl shows off a colorful board with batteries that looks like a science project .', 'A young girl in a striped shirt holds an electronic noisemaker she built herself .', 'This is a little girl who just finished her science project .', 'A child hold in some kind of electrical toy .', 'A girl in a striped shirt holds a toy .']",,
flickr30k,2068556363,blip1,there is a man and a woman sitting in a chair with a laptop,"['A woman is smiling while the man next to her is focused on a blue object with a pattern on it .', 'A man in glasses and a woman in a green sweater are opening presents .', 'A man and woman are opening their gifts at a wedding shower .', 'A lady and a guy are sitting down wrapping gifts .', 'Two people unwrapping packages .']",,
flickr30k,3965771582,blip1,there are three men standing in front of a white truck,"['Four men , two in work cloths , are relaxing and taking a rest break .', 'Four men relax outside of a truck , some of them drinking coffee .', 'Four black men , taking a break by a SUV .', 'Four workers are taking a break .', 'Four men talking by a truck .']",,
flickr30k,2737097000,blip1,there are three people sitting on the ground next to a flag pole,"['Three young people ( two boys and a girl ) lay tarp strips down around a pole circled by flowering plants , across the street from what appears to be a fire station .', 'These are young adults who seem to be working together to protect the plants surrounding the white pole .', 'People trying to improve the compound near in their school in downtown Los Angeles .', 'Three young people planting flowers and covering the area with a tarp .', 'Three young people creating a flower garden .']",,
flickr30k,2763692131,blip1,there is a man that is playing tennis on the court,"['A man with a gray shirt and black shorts plays tennis in a fenced outdoor area .', 'A man in a gray shirt and black shorts playing tennis .', 'A man in black shorts plays tennis outside .', 'A young lady is doing some tennis training .', 'A man in a gray shirt plays tennis .']",,
flickr30k,209080235,blip1,there is a man that is cutting up some fruit on a stump,"['A man wearing a light tan short-sleeve top in a hat chopping a piece of hard green fruit with an big knife outside on a tree stump .', 'This farmer cuts into his harvested fruit with a machete to sell in the market .', 'A man in a straw hat is cutting coconuts on a tree stump .', 'A man cutting open a fruit with a large knife .', 'A man is cutting a coconut with a machete .']",,
flickr30k,251056963,blip1,there is a black and white dog standing on top of a ramp,"['a black and white dog running down a blue ramp with his mouth open .', 'A black and white dog is running along a blue board .', 'A black and white dog walking over a blue dog ramp', 'A dog walks across a tall ladder .', 'a black dog runs on a platform .']",,
flickr30k,2594547389,blip1,there is a woman sitting in a chair in front of a painting easel,"['He is waiting for people to come forward to do the on the spot painting .', 'A man is sitting in a chair on a sidewalk waiting to paint pictures .', '2 men in a busy city painting pictures with a canvas and easel .', 'An artist waiting to sketch a person on the street .', 'An artist sitting in a chair .']",,
flickr30k,1764955991,blip1,there is a dog that is walking down the road in the woods,"['A dog with a ball in his mouth running down a road covered in leaves .', 'A brown and white dog trotting down the road in autumn .', 'A tan and white dog retrieving a ball on a gravel path .', 'A large dog walks along a gravel path in the woods .', 'A brown dog is carrying a ball up the road .']",,
flickr30k,206094882,blip1,there are three men sitting at a table working on their computers,"['Three men that look like twins all dressed alike , with gray shirts and brownish grayish hair sit behind a office desk , two are on computers , and one is just sitting .', 'There are three men , who appear to be identical , sitting at a desk with the one on the end drinking from a coffee cup .', 'A graying man in a long-sleeve button-down shirt appears three times , depicting office activity .', 'Three men in tan dress shirts are sitting at a desk with computers .', 'Three men sitting in front of computers .']",,
flickr30k,116734115,blip1,there is a man standing in the kitchen preparing food on the stove,"['man in dimly lit kitten cutting on the counter next to stove', 'Man slices food next to a gas oven in a dimly lit kitchen .', 'A man fixes food in his dark kitchen .', 'A man is chopping beside a stove .', 'A man eating in a messy kitchen .']",,
flickr30k,3774816278,blip1,there is a group of people that are standing together in the street,"['A group of people standing around smiling , and in the background are more people and handmade signs .', 'A group of four friends meets outdoors .', 'Four friends engaged in conversation .', 'Young people standing around smiling .', 'People talking and having fun .']",,
flickr30k,3538194939,blip1,there are many people standing around looking at fish on the ground,"['A man wearing a blue apron and long rubber boots is dragging a flotation device from a long row of flotation devices .', 'Workers in rubber books and blue aprons haul frozen fish .', 'A worker is preparing fish to be sold at a market .', 'Group of men standing next to rows of dead fish .', 'A group of fishermen arranging the fish .']",,
flickr30k,3735202441,blip1,there is a young boy throwing a frisbee on the beach,"['Two young boys on either a boat or platform during spring or summer , one of whom is preparing to throw a ball .', 'A young boy is throwing a purple and yellow ball while on the water .', 'A young boy wearing a blue Camp Rotary shirt is throwing a ball .', 'A little boy at camp , in a blue shirt , throwing a football .', 'A little boy plays ball in the water , while at camp .']",,
flickr30k,1130401779,blip1,there are two dogs that are playing in the water together,"['Two brown dogs are creating large splashes as they run in a river .', 'Two brown dogs runs through the water .', 'Two brown dogs running through water .', 'Two dogs splash through the water .', 'Two brown dogs in the water .']",,
flickr30k,1271579512,blip1,there is a man sitting at a table with a bottle of wine,"['A casually dressed man has several flutes into which he is pouring champagne .', 'A man sits at a table and pours a drink into one of six glasses .', 'A man in a gray shirt is pouring a drink into a flute .', 'A man is pouring drinks at a table .', 'A man pours champagne into a glass .']",,
flickr30k,2523934341,blip1,there is a woman that is standing on the side of the street,"['A person wearing a striped shirt , headphones , and a headscarf watches a street with a large truck driving through .', 'A young person listens to headphones while waiting on the corner of a busy street .', 'A Muslim girl is standing on a street corner listening to music in a crowded city .', 'A person with an orange scarf on their head standing on the corner .', 'A young Muslim woman on the street of an American city .']",,
