dataset,image_id,model,generated_caption,reference_captions,question,answers
flickr30k,2577450794,gpt4v,"The image depicts a young boy standing outdoors under the shade of trees. He is stirring a large, deep metal pot containing a thick, yellow-orange substance with a long wooden stick. The pot is placed on the ground. The boy is wearing a light gray T-shirt and dark pants.

To his right, there's a simple wooden table with a thatched cover, which holds a smaller metal basin and some other items including a cloth and some wrapped bundles likely made of leaves. A curious small dog is under","['A young man , who appears to be from a Central American nation , stirs a large cauldron of some sort of semi-liquid food in the shade at an outdoor kitchen , while a little girl in the background speaks to someone on a bicycle .', 'A young male mixes food in a bowl with a large stirring stick .', 'A man is mixing something in a very large bowl .', 'A child in a white shirt is stirring a pot .', 'A boy in a tropical setting stirs a pot .']",,
flickr30k,424379231,gpt4v,"The image shows a corgi dog in mid-action, appearing to run across a narrow, elevated platform, which is part of an agility course. The corgi has a light brown and white coat, with the characteristic short legs and long body typical of the breed. It looks energetic and focused, with its ears perked up and tongue slightly out as it moves. The background is blurred, suggesting movement, and is composed of greenery with some trees that indicate an outdoor setting. The overall scene conveys a","['A light brown and white dog walks on a thin railing .', 'A dog runs out onto a swimming pool diving board .', 'A small dog walks along an elevated walkway .', 'A tan and white dog is walking on a beam .', 'A corgie walks on a thin blue platform .']",,
flickr30k,2857473929,gpt4v,"The image depicts two men dressed in vintage attire standing on a wide sidewalk, surrounded by a grassy park area with tall trees. On the left, a man with a beard is facing forward. He wears a flat cap, a brown vest over a plaid shirt, and brown pants, exuding an early 20th-century style.

On the right, another man is slightly facing the camera. He is wearing a light-colored suit with a tie and a straw boater hat that sports a striped band.","['Two men wearing hats are standing on the path beside a brick building .', 'Two men wearing hats stand on the tree-lined sidewalk near a building .', 'Two men with hats on stand in the street .', 'Two men in hats stand on a wide sidewalk .', 'Two men standing on a street .']",,
flickr30k,1534920819,gpt4v,"The image depicts a serene lakeside scene with people enjoying a sunny day. In the foreground, a person is sitting on the grassy bank of the lake, facing the water. They appear relaxed, with legs bent and arms resting on their knees. Nearby, vegetation grows along the shore, adding a touch of greenery.

In the midground, closer to the water, another person is seated on a white plastic chair, likely enjoying the view or the warmth of the sun. Several individuals are scattered along the","['Many people are sitting on the edge of a rocky beach , watching others swim in the glistening water .', 'People sitting on a grassy beach with a few shrubs scattered throughout the beach .', 'Spectators on a rocky , grassy beach sit and watch events unfolding on a lake .', 'A man in a black shirt and red shorts is sitting on the shore of a lake .', 'Many people are sitting and playing on a rocky beach .']",,
flickr30k,3032703906,gpt4v,"The image depicts a group of indigenous people, including adults and children, sitting together under a rustic shelter. The shelter has a roof made of dried palm leaves, supported by wooden posts, providing shade from the sun. 

The group consists of mostly children, all sitting closely on wooden benches arranged in a circle, suggesting a communal or social gathering. The children appear to be interacting and engaging with each other. They are minimally dressed, typical of a warm and natural setting, and their expressions convey a relaxed","['Many children in loincloths and two older men are sitting in the shade .', 'A group of children and two adults are sitting on a bench .', 'People and children are sitting in the shade .', 'Village people sitting on wooden seats .', 'a bunch of boys sitting on a bench .']",,
flickr30k,3750418259,gpt4v,"This image shows a young boy feeding a deer. The boy is standing on one side of a wooden fence, wearing a green t-shirt and light-colored shorts. The deer, on the other side of the fence, is reaching over to eat from the boy’s hand. The deer has prominent antlers covered in velvet, indicating it might be in a growth phase. The setting appears to be outdoors in a wooded area, as there are trees and a wire enclosure in the background. The ground is covered","['A young male child , wearing light tan shorts and a bright green shirt , is feeding a snack to a zoo animal .', 'A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo .', 'A little boy feeding a deer from the other side of a fence .', 'A young boy feeding celery to a deer behind a fence .', 'This child is feeding a male deer .']",,
flickr30k,1082478946,gpt4v,"The image shows a group of seven workers positioning short, temporary rail tracks on a cobblestone street in front of a vintage red tram. The workers are all wearing bright orange safety vests. They appear to be working together to ensure the tracks are properly aligned for the tram to proceed.

The tram is painted red and has a white roof and decorative white detailing along the top. It features large round headlamps and tall windows. The front is slightly elevated, showing the wheels below. Behind the","['There are workers laying out the tracks for a trolley .', 'Men in orange vests are laying train track down .', 'Men wearing orange vests working on a railroad .', 'A group of men work on some streetcar rails .', 'Men in safety vests are working on a track .']",,
flickr30k,2210054257,gpt4v,"The image depicts a group of people gathered on a sandy beach under a clear blue sky. The beachgoers, consisting of adults and children, are wearing casual summer clothing and various types of hats, including wide-brimmed straw hats and caps, to shield themselves from the sun.

In the foreground on the left, a woman with black hair, wearing a sleeveless black top and a straw hat, is engaged in conversation with others. Nearby, another adult in a long-sleeved colorful top","['A group of five children and three adults look on while a fourth adult speaks on a beach .', 'A group of men , women , and children , all wearing hats , talk on the beach .', 'A crowd of individuals on the beach listening to a man .', 'Grandfather explaining how to do something on a beach .', 'A family enjoying a day at the beach .']",,
flickr30k,2283966256,gpt4v,"The image depicts a large brown dog with a short coat and a black muzzle, resembling a Boxer, standing on a rocky riverbank. The dog occupies most of the foreground, which is shot from a low angle, making it appear prominent and close. It seems to be sniffing the ground, with its head lowered and eyes focused downward. The dog's body is muscular, and its ears are folded back.

In the background, there is a shallow river with gently flowing water. On either side of the","['a large tan bulldog walking along the rocky shore of a small stream .', 'A dog with a snub nose smells for something on a riverbank .', 'A dog is walking through some gravel beside a river .', 'A large brown dog is walking along side a river .', 'A brown dog walks on the rocks near a river .']",,
flickr30k,1302657647,gpt4v,"The image depicts a person hanging from a wooden set of monkey bars at night. The person is dressed in a light brown jacket, beige pants, and red sneakers with white stripes. They are holding onto the bar with one hand while the other arm is raised, appearing as if in mid-swing or celebrating. The background is a dark outdoor setting with grass visible below and a tree on the left side. There are small white circular spots scattered across the image, possibly due to raindrops or reflections","['A man in warm clothes swinging on monkey bars at night .', 'A man hangs onto the monkey bars at a jungle gym .', 'A man holding onto a jungle gym ladder .', 'A man swinging on the monkey bars', 'A man hanging from bars outdoors']",,
flickr30k,4196151169,gpt4v,"The image depicts a lively concert scene on a dimly lit stage. In the foreground, a musician is passionately performing. He is wearing a dark hat and a black t-shirt, playing an electric guitar. The musician is mid-action, singing into a microphone with intensity. His right arm is visible, showing a tattoo, as he strums the guitar.

Behind him, another guitarist is present, positioned slightly to the right, also immersed in the performance. The stage is filled with smoke, adding a","['Three people playing rock music , one of them is wearing a hat and a black pants with a black t-shirt and singing and playing the guitar .', 'A bald man in a black hat wearing a black shirt with black shoes on stage playing a red guitar at a concert .', 'Man in hat plays guitar and sings at concert .', 'A guitar playing man dressed in all black .', 'Man in a black hat on stage singing .']",,
flickr30k,3582362126,gpt4v,"The image shows a man and a young girl engaged in gardening or yard work in a suburban backyard. The man, wearing a beanie, jacket, and green pants, is standing next to a large brown yard waste bin, adjusting or moving it. The young girl, dressed in a pink coat with jeans, is standing inside the bin, looking out playfully.

The yard is bordered by a wooden fence on the right and has a brown, leafless tree on the left. Various garden tools,","['A man wearing a black jacket , jeans and a warm hat with his daughter fooling around the trashcan .', 'A young girl sits inside a brown garbage can as a man with sunglasses stands next to her .', 'A father and daughter in the front yard smashing down the garbage in the garbage can .', 'A man in shades and a sweatshirt watches a girl stand in a recycling bin .', 'A father and daughter are playing in the yard inside a garbage can .']",,
flickr30k,199149017,gpt4v,"The image shows a group of people seated around a long table in an outdoor dining area. The table is covered with trays that hold food items and drinks typical of a casual meal, possibly fast food, as there are cardboard packaging boxes and cups with straws. 

In the foreground, near the camera, a man on the left is gesturing with two fingers upward. He wears a white shirt and sunglasses on his head. To his right, another man is leaning forward, seemingly engaged in eating.","['People eating at a table and one of them is giving the finger to the camera .', 'Man makes vulgar gesture to the camera while the others around him eat .', 'A group of men are seated around a table and eating .', 'A group eating lunch on break .', 'People are eating a table .']",,
flickr30k,3369252082,gpt4v,"This image shows a biathlete, an athlete who participates in a winter sport combining cross-country skiing and rifle shooting. The athlete is skiing on a snowy track, using poles for propulsion. They are dressed in a red racing suit with various logos, indicating sponsorships or team affiliations. The suit is form-fitting, optimizing for speed and agility in the sport.

The athlete is wearing a headband and goggles, essential for protection and visibility in snowy conditions. On their back, there is a small rifle","['A crosscountry skier grimaces as he climbs a slight incline .', 'A man dressed in red is skiing in the snow near a tree .', 'A contestant in a skiing contest passing a tree .', 'Professional skier on snowy mountain .', 'A man is crosscountry skiing .']",,
flickr30k,2616379779,gpt4v,"The image depicts a man sleeping on a narrow shelf outside a store window. He is dressed in a light blue dress shirt and dark trousers, with black shoes. His body is curled up and he appears to be using his arm as a pillow, resting comfortably despite the unusual location.

The store window, against which he is sleeping, displays several promotional posters and items. To the left, there are colorful posters and a visible price tag of £4. There are also books and DVDs arranged in the window","['A man in a blue button up shirt and slacks is sleeping in a window display .', 'A well dressed man sleeps in front of a store window advertising books .', 'A well dressed man sleeps on the ledge of a storefront window .', 'A man asleep on the counter of a business .', 'man sleeping in a storefront window .']",,
flickr30k,407678652,gpt4v,"The image depicts five people hiking down a rocky mountain slope. They are all equipped with hiking gear, including backpacks and walking poles. The terrain is rough, covered with small rocks and stones, suggesting a challenging path. The hikers are dressed in outdoor clothing suitable for cooler conditions, with jackets, hats, and sturdy boots. The lead hiker wears a red jacket, while the others are in blue, black, and light colors. The group appears to be descending carefully, using their poles for stability.","['Five people with backpacks hiking down a rocky hill .', 'Five backpackers hiking along a rocky slope .', 'A group of hikers climb rocky terrain .', 'The hikers descend on the mountain .', 'five hikers walk down the hillside .']",,
flickr30k,2826030193,gpt4v,"The image shows a young child playing indoors on a soft play structure. The child is crawling up a small, red, sloped surface. They are wearing a red hooded sweater with white snowflake patterns and are dressed in light blue shorts and white socks. The background features a colorful, patterned carpet with stars, loops, and abstract designs in multiple colors, creating a playful atmosphere. Part of an adult's legs, dressed in black pants and colorful socks, is visible behind the child, suggesting supervision","['The toddler is ready to climb the red piece of equipment .', 'A baby in a red hooded sweatshirt clibing a red mat .', 'A baby wearing a red jacket climbs on a red table .', 'A little kid climbs a red mat on a festive carpet .', 'The child in the red coat laid in the red mat .']",,
flickr30k,3376439178,gpt4v,"The image captures an exhilarating action scene of a skier performing a high jump in a snow-covered mountainous landscape. The skier is in mid-air, wearing a bright red jacket and black pants, with a vibrant red hood up, making them stand out against the backdrop. Their skis are parallel beneath them, and they appear to be twisting their body, showcasing an impressive stunt over a smooth, sculpted snow ramp in the foreground. 

The background features majestic snow-covered mountains under a slightly overcast sky, providing","['A skier is jumping in the air over a snowfield near a mountain range .', 'A skier flies through the air in front of a mountainous landscape .', 'A skier performs a high jump in a snow-covered valley .', 'A snow skier is taking a huge leap over a snow slope .', 'Skier in red jumping high in the air over the snow .']",,
flickr30k,3539767254,gpt4v,"The image depicts a scenic view of a canal in Venice, Italy. The foreground features a classic Venetian gondola carrying two people. The gondolier, dressed in black, is standing and skillfully rowing with a long oar, maneuvering the boat through the water. The water is a calm greenish-blue, typical of Venice's canals.

In the middle ground, another gondola can be seen on the left, adding to the bustling activity on the water. To the right, a larger","['A man is steering a gondola with people in it down a river with buildings all around .', 'A gondola is steered through the canals with other boats around .', 'The gondola is poling his boat in the canal .', 'a man rowing a ganilla down a watery path', 'Man in a gondola in a canal .']",,
flickr30k,3636936656,gpt4v,"The image shows a person standing on a sidewalk in front of a store window displaying colorful posters of various fruits and vegetables. The posters have Spanish labels identifying each item, such as ""Papas"" (potatoes), ""Limon"" (lemon), ""Maiz"" (corn), and ""Aji"" (pepper), among others.

The person is dressed warmly in a black coat, a large furry hat, and multi-colored knitted socks. They have a red strap, possibly from a","['A young woman who is either taking off or putting on a shoe in front of a produce sign .', 'A casually dressed young-lady fixing her shoe which has come untied .', 'A woman in a furry hat and black overcoat putting on her left shoe .', 'Women puts on shoe while leaning against a storefront .', 'A woman in a fuzzy hat putting on her shoe .']",,
flickr30k,1717077532,gpt4v,"The image shows two women, likely from a rural area, engaged in traditional yarn spinning. One woman, wearing a bright turquoise top and a purple shawl, is sitting on the ground, smiling warmly while working with a wooden spinning wheel. She has long strands of brown fiber, possibly jute or cotton, which she's managing as she works. Next to her is a young girl, dressed in a pink outfit with a matching patterned shawl, sitting casually with her hands resting in her lap, looking","['A young woman and older woman wear traditional saris as they spin textiles , three people are pictured at only the waists , and wear modern clothes .', 'In a public area , a young girl in a pink dress sits next to an older woman who works a primitive device to make brown thread .', 'A woman and a girl are sitting on a tile floor behind a wooden rack for weaving .', 'A woman and a girl on a floor surrounded by brown , spun cloth .', 'Two women are sitting next to each other on the ground .']",,
flickr30k,281789241,gpt4v,"The image shows a young girl with curly brown hair, wearing a pink shirt layered over a white top. She is standing at a table, focusing intently on a piece of paper where she appears to be drawing or writing. Her left hand holds the paper steady, while her right hand works with a drawing tool. 

On the table in front of her, there is an open blue art case filled with colored pencils and other art supplies. There’s also a plastic container with various colored markers or crayons","['A girl in a red and pink shirt is coloring with crayons on a coffee table with birthday presents and a television in the background .', 'A girl in a red shirt colors as she stands at her desk .', 'A girl drawing with colored pencils and crayons .', 'A young lady in red coloring on the table .', 'A girl coloring in the living room .']",,
flickr30k,3971414240,gpt4v,"This is an image of a lively, chaotic scene depicting a band performing in what seems to be a small venue. In the foreground, several musical instruments can be seen, including drums and a keyboard. The drum kit is partially visible with symbols and snares present.

There are several musicians actively engaged in the music. One person is energetically holding a drum over their head, mid-action, adding to the dynamic feel of the moment. Another musician is playing a trumpet with intensity. There is also a","['Band members playing with the drum major lifting up his drums to attack another member .', 'A man is about to throw a drum in the ground , while standing amidst a band .', 'A band is setting up their equipment to play a show .', 'The band has a heated disagreement .', 'musicians rocking out in the garage']",,
flickr30k,159845627,gpt4v,"The image captures an intense scene of a rodeo event. In the foreground, a rider is mounted on a large, tan bull, showcasing a moment of bull riding. The rider wears a black cowboy hat, a protective vest, blue jeans, and a glove on their right hand. The left hand is raised in the air for balance, while the right hand grips tightly onto the bull's harness. The bull is in mid-motion, with its front legs off the ground, kicking up dust, indicating","['A bull rider struggles to stay a top his bull in front of spectators .', 'A man is being thrown from the bull he is riding during a rodeo .', 'At a rodeo , a cowboy desperately tries to hang on to a bull .', 'A person riding a rodeo bull .', 'Guy rides a large brown bull .']",,
flickr30k,3349307529,gpt4v,"The image depicts a skier in motion on a steep, snowy slope under a vivid blue sky. The skier is wearing bright yellow ski pants and a dark jacket, along with protective gear such as a helmet and goggles. They are holding ski poles in each hand, positioned in a slightly crouched stance as they descend the snowy hill. The snow is fresh and powdery, with visible tracks made by the skier's recent path. The upper part of the slope is smooth, while the area closer to the","['A skier wearing bright yellow pants is skiing down a snowy mountain .', 'Person in black jacket and green pants skiing downhill', 'A skier in yellow pants goes down a slope .', 'A skier swishing down a mountain trail .', 'Someone skiing down an empty mountain .']",,
flickr30k,358754388,gpt4v,"The image depicts a scene of hot air balloon preparation on a snowy landscape. On the left, a partially inflated blue and white hot air balloon has fiery jets shooting into it from a burner, which is partially visible. The flame is bright and casting an orange glow. Beneath this, a large fan on the snow helps direct air into the balloon.

In the center, there is a brown wicker basket, typical for hot air balloons. Several people are gathered around it, appearing to check or secure the","[""Two people with black pants are holding on to the basket of a hot air balloon that 's on the snow ."", 'A hot air balloon has tipped over , and two men are trying to fix it .', 'People handling hot air balloons that have tilted over in the snow .', 'A hot air balloon has some trouble taking off .', 'Two hot air balloons on a snowfield']",,
flickr30k,4510049538,gpt4v,"The image depicts a vibrant street scene with a diverse crowd gathered on a sidewalk in what appears to be an urban area. The focus of the scene is on a performer, who is in mid-air, executing an impressive acrobatic leap. The performer is wearing a blue tracksuit with stripes and brightly colored sneakers. Their body is suspended above the crowd, legs bent, projecting a dynamic and energetic pose.

The audience, composed of men, women, and children, watches with interest and anticipation. Some","['A crowd of people watch a street performer do a trick with a fancy pogo stick .', 'A man is jumping on a pogo stick on the sidewalk in front of an audience .', 'a man in a blue jump shoot practices ninja jumps for a crowd of people .', 'A man in blue overalls hanging onto a pole above a crowd of people .', 'A group of people have gathered to watch a street performer .']",,
flickr30k,340667199,gpt4v,"The image shows a group of people, likely at a cultural or public event. There are three individuals prominently featured in the foreground.

1. **Foreground, Left Side:**
   - A young woman is wearing traditional, ornate clothing. Her outfit is predominantly dark blue or black, adorned with silver embellishments and intricate patterns. She has a headpiece featuring feathers and embellishments, and her expression is calm and composed.

2. **Foreground, Center:**
   - A young girl is smiling brightly","['Several girls are in a crowd and one is smiling while the sun shines in her face .', 'A young woman in a costume smiles as others gather .', 'Girls wearing costumes stand around , one smiles .', 'Two girls wear fancy , glittery costumes .', 'A girl in a sequined shirt smiles .']",,
flickr30k,2536858553,gpt4v,"The image shows a construction worker engaged in painting a ceiling. The worker is standing on a metal scaffold and is in the process of applying light-colored paint to the ceiling using a roller brush. He is wearing a blue hard hat for safety, along with a bright orange safety vest over a gray shirt. His pants appear to be splattered with paint, indicating he has been working for some time. The lighting is bright, focused on the area being painted, highlighting the contrast between the fresh coat of paint","['White man standing on scaffolding wearing an orange jacket painting a ceiling .', 'A man in an orange vest stands on scaffolding while painting .', 'A man on a scaffold paints a wall with a paint roller .', 'A man wearing orange is painting a wall white .', 'A main in a construction hat primes wall .']",,
flickr30k,2657484284,gpt4v,"The image depicts a serene outdoor scene featuring a calm river surrounded by lush, green forests and hills. In the foreground, there are two canoes on the river. The nearest canoe is occupied by three people wearing colorful life jackets, paddling together downstream. A little further down the river, another canoe is seen with additional people. Above the river, a suspension bridge spans across, hinting at a crossing point. The background is dominated by a densely forested hill, with tall evergreen trees lining the","['A kayak on the river is passing by a wire bridge that joins both banks .', 'Two people rafting down a river , a footbridge in the background .', 'Two groups are canoeing on a river overlooking a mountain .', 'Some people ride their kayaks down the river .', 'two conoes float down the river .']",,
flickr30k,3651107058,gpt4v,"The image shows a person lying on grass, with the focus on their legs, which are extended in the foreground. They are wearing vibrant orange fishnet stockings with a pattern of large, round orange dots over black pants. The pants have crisscrossing black laces tied around them. The person is also wearing chunky black boots with silver studs and buckles, and there is a black and white checkered strap around them, adding to the edgy look.

In the background, there is a crowd","['A person with torn orange leggings and black boots is sitting nearby a large crowd of people .', 'A person wearing orange stockings and chunky boots has her legs stretched out on the grass .', 'The person wearing orange and black ripped up tights lounges in the grass .', 'Someone sits with orange and black tights at an outdoor performance .', 'A pair of boots are worn by a woman wearing orange tights .']",,
flickr30k,3094064787,gpt4v,"The image shows two dogs running side by side on a grassy field. Both dogs have thick, fluffy coats with a mix of black, white, and gray markings. Their movement is dynamic, and the image captures them mid-stride, suggesting they are playing or chasing something. The background is blurred, emphasizing their speed and energetic motion. The dogs seem focused and enjoying the outdoor activity.","['Two dogs with multiple colors are running through the grass .', 'Two speckled dogs running on a grassy field .', 'The sheepdogs are running in the pasture .', 'Two dogs are running together outside .', 'Two dogs are running on some grass .']",,
flickr30k,2653063469,gpt4v,"The image captures a lively indoor gathering around a dining table. At the center of the scene is a man wearing a black shirt holding a baby dressed in a pink outfit. To his right, a woman in a gray tank top is gesturing with her hands as if part of a conversation, possibly interacting with the man and the baby.

Around them, several people are seated closely, indicating a crowded setting. Among them, a young boy in a bright red shirt can be seen from behind, facing towards","['Man in black shirt passing child to woman in olive tank while seated at a table .', 'A man passes a baby girl over to a lady during a crab dinner .', 'A baby is passed between a man and a woman at a busy table .', 'A group of people sitting at a table eating and talking .', 'A man handing a baby off to a woman .']",,
flickr30k,2783430487,gpt4v,"The image shows an older woman and two children standing in front of a rustic wooden building with a conical roof. The woman, who appears to be of indigenous heritage, is wearing a traditional long maroon robe with gold trim and a matching headdress. She is smiling and holding a baby in her arms. The baby is dressed in light-colored clothing with a playful pattern.

Next to the woman is a young girl, possibly a toddler, standing on the grass. She is wearing a pink dress with","['Woman wearing a long red garment and hat , holding a baby with a little girl next to her in front of a hut .', 'A woman in a long mauve dress with a tall hat is posing with a young girl and holding a baby in her arms .', 'A mother , dressed in traditional clothing , and her two children are posing for a picture .', 'Two children and a guardian or caretaker outside a wooden cabin in a rural area .', 'A Chinese high priest with her children in front of her wooden house .']",,
flickr30k,2896464687,gpt4v,"The image shows a person sitting outdoors on a wooden chair in a vast open field. The landscape is abundant with green grass, extending to the horizon. The person is positioned with their back to the camera, and their legs are astride the chair, one on each side. They are wearing a dark long-sleeve top and pants. The sky above is cloudy, and the lighting suggests either early morning or late afternoon, casting a soft, warm glow over the scene, creating a serene and peaceful","['A blond woman dressed all in black is sitting backwards in a chair , in a field , looking to the right .', 'A woman sits backwards on a chair in the middle of a field .', 'Female sitting in a chair in front of a hazy field .', 'A woman is sitting backwards in a chair outside .', 'A woman sits backwards on a chair in a field .']",,
flickr30k,4483576244,gpt4v,"The image shows a lively street scene featuring three people in the foreground. In the center is a man known for his unique costume, wearing only white briefs, which have ""Naked Cowboy"" written in blue and red letters on the back. He also wears a white cowboy hat adorned with ""NYC"" and boots. A guitar strap crosses his bare upper body, and he is facing away from the camera.

On either side of him are two smiling women posing for a photo. The woman on the","['A man wearing a cowboy hat and no shirt has his back turned and is being embraced by two women who are both smiling .', 'Two women grope the rear end of the "" Naked Cowboy "" while he gropes them back in Times Square .', 'Two African American women are touching the Naked Cowboys buttocks while posing for a picture .', ""Two smiling women have their hands on a man 's butt ."", 'Two women are holding the butt of a naked man']",,
flickr30k,2844126957,gpt4v,"The image shows a young boy engaged in traditional blacksmithing in a workshop. He is focused intently on his work, wearing protective blue goggles for eye safety and a long-sleeved, red checkered shirt with dark suspenders over blue trousers. The boy is using a hammer with both hands to shape a heated piece of metal, which is glowing orange from the heat, on an anvil marked ""105 KGS.""

The workspace is dimly lit and rustic, featuring stone walls typical of","['A young boy , wearing suspenders and a red flannel shirt , hits a piece of metal on an anvil .', 'A young boy appears to be hammering metal on top of an anvil .', 'A young boy performs the tasks of a blacksmith .', 'A little boy is working with hot metal .', 'A young boy pounding on an anvil .']",,
flickr30k,2774272866,gpt4v,"The image depicts a busy PEMEX gas station under a partly cloudy sky. Several vehicles are lined up in two lanes, waiting to refuel. The gas station canopy, adorned with the PEMEX logo, provides shade for the refueling area. The line includes a variety of cars and a pickup truck. Drivers can be seen inside the vehicles, and one person is standing near a car over to the left. In the background, there are signs and a low wall separating the gas station from an adjacent","['A number of cars , including a small blue one with chipped paint and a man inside of it , are parked beside a Pemex gas station .', 'Vehicles parked at a restaurant and gas station somewhere in Mexico .', 'A row of cars outside of a gas station .', 'A gas station with many parked cars .', 'a man sitting in a parked car .']",,
flickr30k,4196898728,gpt4v,"The image captures an energetic moment at a live music concert. On the left, a performer, wearing a white t-shirt, leans forward towards the audience. The performer has tattoos on his arms and holds a microphone in his right hand. He appears engaged and enthusiastic, smiling widely as he interacts with the crowd.

In the foreground on the right, the audience is highly animated. Several fans are reaching out towards the performer, with expressions of excitement and happiness. One fan, in particular, seems to","['A performer holds a microphone out to a member of a crowd .', 'Fans at a concert helping the lead singer sing his song .', 'A man holds a microphone up to a crowd of people .', 'A singer performing along with the crowd .', 'A performer interacting with the crowd .']",,
flickr30k,140557878,gpt4v,"This image shows a group of six construction workers taking a break on a street curb. In the foreground, there is a row of five men wearing work clothes, seated along the curb. From left to right, the first man is wearing a blue plaid shirt, a cap, and is sitting on an overturned bucket speaking into a portable radio. Next to him, another man is wearing a T-shirt, baseball cap, and appears to be sanding or cleaning a tool. The third man, dressed in a","['Five workers sitting on the side of a road eating lunch .', 'Five workmen sit to have lunch beside a parking lot .', 'Five workers sitting in front of trucks eating lunch', 'A group of workers are waiting to be picked up .', 'Several men are sitting around a parking lot .']",,
flickr30k,116002648,gpt4v,"The image features a young child sleeping on a beige carpeted floor. The child is bundled up warmly, wearing a black puffy jacket and a thick, fleece-lined hat with a gray and white camouflage pattern. The hat covers the child’s head and part of their face, suggesting a need for warmth. The child’s head rests on a red jacket, which is used as a pillow. The red jacket is laid on top of another tan-colored jacket, providing additional cushioning. The child’s expression is","['A child wearing a gray hat and black jacket while sleeping on a red coat .', 'Child in black jacket , red pants and fleece had sleeps on a red jacket .', ""A young child is sleeping on a man 's coat on the floor ."", 'A young child in a jacket and a hat sleeping .', 'A child sleeping on the floor .']",,
flickr30k,1079274291,gpt4v,"The image features two young boys inside a tent, playfully interacting with the camera. The boy on the left is crouching down and has a wide, playful expression with his tongue sticking out. He is wearing a sleeveless shirt, and his hair is light brown and slightly messy.

The boy on the right is standing slightly behind and to the side of the first boy. He has a broad smile, revealing his teeth, and is wearing a short-sleeved orange shirt. His hair is similar","['Two young boys are looking at the camera , one smiling , the other sticking his tongue out .', 'A little boy sticks his tongue out for the camera . Another boy looks on .', 'Two young boys look up at the camera as one sticks out his tongue .', 'two young boys making silly faces .', 'Two boys make faces .']",,
flickr30k,3169199340,gpt4v,"The image shows a young child sitting on a carpeted floor, with a focused expression on their face. The child is wearing green pajamas decorated with festive patterns, including images of Santa Claus and reindeer. They are in the process of opening a present, surrounded by torn wrapping paper. The wrapping paper has a blue and white star pattern. The unwrapped gift appears to be a toy, possibly a small vehicle or construction toy, which the child is holding and examining with interest. 

In the background","['A young boy in Christmas-themed pajamas unwraps a gift and plays with other gifts while family watches him .', 'Small boy in green Christmas pajamas holding a box .', 'A young boy opens his Christmas presents .', 'A child opening Christmas presents .', 'A boy opening a present .']",,
flickr30k,1517682494,gpt4v,"The image shows a cheerful indoor scene with two people, a man and a woman, standing closely together, possibly during a celebration.

The woman is wearing a bright yellow turtleneck sweater and a pink fluffy tiara. She has medium-length brown hair and is holding a pink balloon in front of her. She appears to be in mid-conversation or perhaps singing or speaking loudly, with an expressive face. 

The man beside her is wearing a green t-shirt with a black design on it. He","['A woman holding a pink balloon and wearing a fuzzy pink tiara , and a man with his head tilted slightly forward and smiling with his mouth wide open are standing next to one another .', 'A man in a green shirt laughs next to a woman in a yellow sweater , holding a pink balloon and wearing a pink tiara .', 'A teen in a green shirt laughs , while a girl with a yellow sweater , and a pink , plastic tiara , holds a balloon .', 'A man laughs next to a woman wearing a pink hat , and holding a pink balloon .', 'A girl with a pink tiara and pink balloon and a guy laughing .']",,
flickr30k,3355084320,gpt4v,"This image is a lively street scene on a bustling city sidewalk. In the foreground, there is a person on the left partially out of frame, pushing a stroller. The stroller is blue, with a visible pink blanket inside. They are holding some shopping bags, suggesting they may have been out shopping.

Mid-frame, a woman wearing a white hat stands near a parking meter. She appears to be gesturing with her hands as if in conversation or explaining something. She is dressed casually in a black jacket","['Several people are standing or walking down a busy sidewalk .', 'A mother talks on her cellphone while her daughter waits .', 'A woman talking on her cellphone on a busy city street .', 'A few women and children are on a sidewalk .', 'A woman asking for directions in the city .']",,
flickr30k,2583755519,gpt4v,"The image depicts a culinary scene with a focus on a person preparing food. The individual is a woman who appears to be concentrating on a whole fish she is holding over a white plate. Her dark hair is pulled back, and she is wearing a white shirt with a red apron tied around her neck, which suggests she's engaged in cooking or food preparation.

In front of her on the table is a variety of kitchen items and food ingredients. A dark blue pot with a lid is positioned on the left,","['A woman preparing some kind of fish dish , she is wearing a white shirt and has a striped cloth over her left forearm .', 'A woman in an apron is holding a fish and there is a blue pot and several other ingredients on the table .', 'A woman fillets a fish , as part of preparing a recipe that includes broccoli , celery , and eggs .', 'A woman prepares a meal with fish , eggs , broccoli and celery in front of a blue curtain .', 'A lady is holding a fish and she is also wearing a red apron']",,
flickr30k,3074265400,gpt4v,"The image features a busy urban scene in front of a modern building with large glass windows. In the foreground, several people are gathered outside, engaged in various activities. 

Three flags are prominently displayed on flagpoles: on the left, the European Union flag with yellow stars on a blue background; in the center, the red and yellow flag of Spain; and on the right, the flag of France, which is colored blue, white, and red vertically.

A group of people of different ages","['Shows a crowd of people in front of a glass building with three country flags flying high .', 'A crowd is standing around a building with three flags in front of it .', 'People are standing by the flag poles outside a glass building .', 'A group of people are in front of a building with flags .', 'Groups of people relax outside a building .']",,
